ID;Dossier von;Dossier bis;Produkt
id04671;2015-03;2016-05;Sozialhilfeleistung
id01262;2022-01;;Sozialhilfeleistung
id04369;2016-07;2016-07;Sozialhilfeleistung
id04369;2017-01;2017-08;Sozialhilfeleistung
id01086;2018-01;2019-02;Sozialhilfeleistung
id02208;2015-12;2016-09;Sozialhilfeleistung
id02208;2019-07;2020-12;Sozialhilfeleistung
id01748;2016-01;2017-05;Sozialhilfeleistung
id04951;2015-06;2016-01;Sozialhilfeleistung
id02543;2015-11;2017-12;Sozialhilfeleistung
id01153;2021-09;2021-12;Sozialhilfeleistung
id04606;2015-05;2017-01;Sozialhilfeleistung
id01233;2016-01;2021-09;Sozialhilfeleistung
id01092;2019-05;2021-12;Sozialhilfeleistung
id01092;2022-01;;Sozialhilfeleistung
id00020;2019-07;2020-05;Sozialhilfeleistung
id01603;2016-11;2017-08;Sozialhilfeleistung
id03295;2017-02;2017-12;Sozialhilfeleistung
id02444;2021-09;2021-10;Sozialhilfeleistung
id02444;2021-12;2021-12;Sozialhilfeleistung
id00258;2015-09;2016-07;Sozialhilfeleistung
id02757;2015-11;2016-06;Rückerstattung
id00683;2017-02;2020-02;Sozialhilfeleistung
id00683;2021-11;2021-12;Sozialhilfeleistung
id00683;2022-01;;Sozialhilfeleistung
id00366;2018-01;2021-02;Sozialhilfeleistung
id04245;2015-06;2016-02;Sozialhilfeleistung
id00784;2019-04;2019-06;Sozialhilfeleistung
id00784;2019-07;2019-07;Sozialhilfeleistung
id03229;2015-06;2016-10;Sozialhilfeleistung
id03229;2021-03;2021-12;Sozialhilfeleistung
id04631;2016-04;2016-08;Sozialhilfeleistung
id03358;2019-09;2021-12;Sozialhilfeleistung
id01103;2017-03;2019-06;Sozialhilfeleistung
id01461;2016-12;2017-02;Sozialhilfeleistung
id04411;2015-07;2016-03;Sozialhilfeleistung
id04411;2019-07;2021-12;Sozialhilfeleistung
id03792;2018-09;2020-06;Sozialhilfeleistung
id03792;2020-06;2021-04;Sozialhilfeleistung
id00090;2016-09;2017-02;Sozialhilfeleistung
id04286;2015-08;2017-01;Sozialhilfeleistung
id00071;2018-07;2019-02;Sozialhilfeleistung
id00919;2018-05;2019-06;Sozialhilfeleistung
id01301;2015-12;2016-01;Sozialhilfeleistung
id02003;2019-11;2020-05;Sozialhilfeleistung
id04359;2015-01;2017-05;Sozialhilfeleistung
id04503;2016-01;2016-03;Sozialhilfeleistung
id04503;2019-04;2019-05;Rückerstattung
id04793;2015-08;2016-10;Sozialhilfeleistung
id04793;2016-10;2018-02;Sozialhilfeleistung
id01218;2017-01;2017-11;Sozialhilfeleistung
id00870;2015-05;2016-02;Sozialhilfeleistung
id02575;2015-05;2016-01;Sozialhilfeleistung
id03732;2017-07;2018-12;Sozialhilfeleistung
id00695;2015-05;2016-06;Sozialhilfeleistung
id02037;2015-11;2016-08;Sozialhilfeleistung
id04248;2017-06;2021-06;Sozialhilfeleistung
id01097;2015-09;2016-04;Sozialhilfeleistung
id01097;2016-05;2016-05;Sozialhilfeleistung
id00305;2017-05;2017-09;Sozialhilfeleistung
id04520;2016-03;2019-01;Sozialhilfeleistung
id04649;2019-07;2020-02;Sozialhilfeleistung
id00555;2018-07;2018-10;Sozialhilfeleistung
id00384;2015-06;2016-08;Sozialhilfeleistung
id03480;2015-10;2017-02;Sozialhilfeleistung
id00971;2015-10;2016-04;Sozialhilfeleistung
id00424;2020-09;2021-12;Sozialhilfeleistung
id00333;2015-12;2016-09;Sozialhilfeleistung
id00698;2015-07;2016-06;Sozialhilfeleistung
id01051;2015-12;2017-03;Sozialhilfeleistung
id02737;2015-10;2019-06;Sozialhilfeleistung
id02737;2021-09;2021-12;Sozialhilfeleistung
id00904;2015-11;2017-01;Sozialhilfeleistung
id00525;2019-03;2019-06;Sozialhilfeleistung
id03346;2015-12;2017-07;Sozialhilfeleistung
id00393;2015-07;2016-03;Sozialhilfeleistung
id04601;2018-01;2019-06;Sozialhilfeleistung
id01496;2021-08;2021-12;Sozialhilfeleistung
id01496;2022-01;;Sozialhilfeleistung
id01345;2015-07;2016-04;Sozialhilfeleistung
id01345;2016-07;2016-12;Sozialhilfeleistung
id04609;2015-12;2016-09;Sozialhilfeleistung
id00602;2015-08;2016-09;Sozialhilfeleistung
id00602;2018-06;2019-06;Sozialhilfeleistung
id00602;2022-01;;Sozialhilfeleistung
id04787;2015-08;2016-03;Sozialhilfeleistung
id04787;2018-01;2018-08;Sozialhilfeleistung
id02553;2016-05;2021-09;Sozialhilfeleistung
id04123;2022-01;;Sozialhilfeleistung
id01987;2015-11;2017-02;Sozialhilfeleistung
id02591;2015-12;2016-05;Sozialhilfeleistung
id02591;2016-06;2016-10;Sozialhilfeleistung
id02241;2017-04;2018-07;Sozialhilfeleistung
id00616;2018-10;2019-09;Sozialhilfeleistung
id00616;2022-01;;Sozialhilfeleistung
id01179;2015-11;2016-02;Sozialhilfeleistung
id01179;2016-03;2016-10;Sozialhilfeleistung
id02758;2016-01;2016-07;Sozialhilfeleistung
id02758;2016-08;2018-05;Sozialhilfeleistung
id02758;2022-01;;Sozialhilfeleistung
id01765;2015-11;2017-03;Sozialhilfeleistung
id01416;2019-07;2021-12;Sozialhilfeleistung
id01416;2022-01;2022-04;Sozialhilfeleistung
id04419;2017-01;2021-09;Sozialhilfeleistung
id04419;2022-01;;Sozialhilfeleistung
id03398;2015-09;2016-12;Sozialhilfeleistung
id03398;2017-01;2017-11;Sozialhilfeleistung
id01937;2015-09;2016-04;Sozialhilfeleistung
id00180;2019-09;2019-11;Sozialhilfeleistung
id00180;2022-01;;Sozialhilfeleistung
id02033;2015-12;2018-01;Sozialhilfeleistung
id02484;2019-07;2019-09;Sozialhilfeleistung
id02541;2019-01;2019-12;Sozialhilfeleistung
id04098;2018-07;2019-02;Sozialhilfeleistung
id04456;2015-09;2016-01;Sozialhilfeleistung
id04528;2015-09;2016-04;Sozialhilfeleistung
id00306;2015-09;2016-05;Sozialhilfeleistung
id00306;2016-06;2016-06;Sozialhilfeleistung
id02967;2016-06;2016-09;Sozialhilfeleistung
id02967;2016-09;2019-06;Sozialhilfeleistung
id00156;2015-09;2016-09;Sozialhilfeleistung
id02530;2016-06;2016-12;Sozialhilfeleistung
id01949;2020-07;2021-02;Sozialhilfeleistung
id01890;2015-10;2016-01;Sozialhilfeleistung
id00634;2015-10;2016-05;Sozialhilfeleistung
id02891;2016-04;2016-07;Sozialhilfeleistung
id02891;2016-07;2017-02;Sozialhilfeleistung
id02891;2018-02;2018-05;Sozialhilfeleistung
id02891;2019-07;2020-11;Sozialhilfeleistung
id02372;2015-10;2016-02;Sozialhilfeleistung
id03197;2015-10;2016-02;Sozialhilfeleistung
id04689;2020-07;2020-10;Sozialhilfeleistung
id03969;2018-05;2018-08;Sozialhilfeleistung
id03969;2019-02;2019-03;Sozialhilfeleistung
id03969;2019-03;2019-06;Sozialhilfeleistung
id03240;2015-10;2016-01;Sozialhilfeleistung
id01285;2020-09;2021-02;Sozialhilfeleistung
id01285;2021-02;2021-12;Sozialhilfeleistung
id02420;2016-06;2016-08;Sozialhilfeleistung
id02420;2016-08;2017-12;Sozialhilfeleistung
id00113;2016-09;2019-04;Sozialhilfeleistung
id03261;2015-11;2016-04;Sozialhilfeleistung
id04571;2015-11;2016-03;Sozialhilfeleistung
id04571;2016-04;2017-05;Sozialhilfeleistung
id03892;2018-02;2018-03;Sozialhilfeleistung
id03892;2018-04;2020-12;Sozialhilfeleistung
id04228;2015-12;2016-01;Sozialhilfeleistung
id04228;2019-04;2019-12;Sozialhilfeleistung
id02592;2016-02;2017-03;Sozialhilfeleistung
id02278;2016-06;2017-05;Sozialhilfeleistung
id01831;2015-12;2016-03;Sozialhilfeleistung
id01831;2019-07;2020-01;Sozialhilfeleistung
id01831;2021-12;2021-12;Sozialhilfeleistung
id01831;2022-01;;Sozialhilfeleistung
id03508;2021-03;2021-12;Sozialhilfeleistung
id02536;2015-12;2016-03;Sozialhilfeleistung
id02536;2017-08;2018-05;Sozialhilfeleistung
id04561;2015-12;2016-03;Sozialhilfeleistung
id02235;2019-08;2021-06;Sozialhilfeleistung
id03499;2016-09;2017-01;Sozialhilfeleistung
id03499;2017-01;2020-02;Sozialhilfeleistung
id00715;2019-07;2021-12;Sozialhilfeleistung
id04278;2015-12;2016-06;Sozialhilfeleistung
id04841;2016-05;2017-02;Sozialhilfeleistung
id03134;2017-01;2018-01;Sozialhilfeleistung
id03134;2019-02;2019-05;Sozialhilfeleistung
id02087;2022-01;;Rückerstattung
id00620;2015-12;2016-09;Sozialhilfeleistung
id01694;2016-03;2019-06;Sozialhilfeleistung
id01694;2019-07;2021-01;Sozialhilfeleistung
id04814;2015-12;2016-09;Sozialhilfeleistung
id00129;2020-06;2020-10;Sozialhilfeleistung
id03405;2016-01;2016-02;Sozialhilfeleistung
id03996;2018-02;2019-05;Sozialhilfeleistung
id03996;2020-02;2021-12;Rückerstattung
id00528;2016-01;2016-04;Sozialhilfeleistung
id00528;2016-08;2017-01;Sozialhilfeleistung
id00528;2017-01;2017-09;Sozialhilfeleistung
id01779;2019-03;2019-09;Sozialhilfeleistung
id01779;2019-12;2020-08;Sozialhilfeleistung
id02445;2016-01;2016-09;Sozialhilfeleistung
id00515;2016-03;2018-07;Sozialhilfeleistung
id00928;2015-10;2017-12;Sozialhilfeleistung
id02066;2016-04;2020-05;Sozialhilfeleistung
id01481;2018-01;2019-06;Sozialhilfeleistung
id02296;2016-01;2016-10;Sozialhilfeleistung
id02296;2022-01;;Sozialhilfeleistung
id00775;2020-02;2021-04;Sozialhilfeleistung
id00775;2022-01;;Sozialhilfeleistung
id02984;2016-06;2017-12;Sozialhilfeleistung
id02984;2019-04;2019-05;Sozialhilfeleistung
id02984;2019-09;2019-10;Sozialhilfeleistung
id04522;2018-06;2019-06;Sozialhilfeleistung
id04522;2019-07;2019-09;Sozialhilfeleistung
id04710;2016-01;2016-05;Sozialhilfeleistung
id04710;2018-05;2019-06;Sozialhilfeleistung
id04510;2016-01;2016-07;Sozialhilfeleistung
id04514;2016-05;2017-12;Sozialhilfeleistung
id04514;2018-01;2018-07;Sozialhilfeleistung
id04514;2019-02;2019-06;Sozialhilfeleistung
id04514;2021-01;2021-12;Sozialhilfeleistung
id03775;2016-02;2017-01;Sozialhilfeleistung
id03775;2020-12;2021-06;Sozialhilfeleistung
id03775;2021-08;2021-12;Sozialhilfeleistung
id03053;2016-05;2018-06;Sozialhilfeleistung
id04843;2016-05;2016-06;Sozialhilfeleistung
id04843;2016-06;2020-06;Sozialhilfeleistung
id00271;2016-02;2016-11;Sozialhilfeleistung
id00762;2016-08;2017-01;Sozialhilfeleistung
id03209;2016-02;2016-06;Sozialhilfeleistung
id03209;2019-07;2021-12;Sozialhilfeleistung
id01229;2016-07;2017-12;Sozialhilfeleistung
id01229;2020-08;2021-02;Sozialhilfeleistung
id00566;2016-05;2016-12;Sozialhilfeleistung
id00734;2016-02;2016-04;Sozialhilfeleistung
id00734;2016-07;2017-01;Sozialhilfeleistung
id02637;2016-05;2017-11;Sozialhilfeleistung
id02423;2019-07;2021-12;Sozialhilfeleistung
id04837;2020-02;2020-12;Sozialhilfeleistung
id04772;2017-07;2017-10;Sozialhilfeleistung
id04577;2018-01;2018-01;Sozialhilfeleistung
id04577;2022-03;;Sozialhilfeleistung
id03997;2021-03;2021-05;Sozialhilfeleistung
id02145;2016-03;2016-06;Sozialhilfeleistung
id02815;2016-03;2016-11;Sozialhilfeleistung
id03725;2016-03;2016-06;Sozialhilfeleistung
id02135;2016-03;2016-04;Sozialhilfeleistung
id02135;2017-01;2018-05;Sozialhilfeleistung
id04936;2016-04;2016-04;Sozialhilfeleistung
id04936;2018-01;2018-10;Sozialhilfeleistung
id04444;2016-06;2017-12;Sozialhilfeleistung
id00735;2017-07;2017-12;Sozialhilfeleistung
id02768;2016-07;2018-04;Sozialhilfeleistung
id04227;2016-04;2017-05;Sozialhilfeleistung
id04227;2017-05;2018-02;Sozialhilfeleistung
id04626;2016-03;2016-09;Sozialhilfeleistung
id00299;2017-01;2017-09;Sozialhilfeleistung
id00062;2018-01;2020-11;Sozialhilfeleistung
id01826;2016-09;2016-12;Sozialhilfeleistung
id01826;2016-12;2017-10;Sozialhilfeleistung
id02407;2016-06;2017-08;Sozialhilfeleistung
id02407;2018-04;2018-11;Sozialhilfeleistung
id00155;2016-03;2016-06;Sozialhilfeleistung
id00155;2016-07;2017-05;Sozialhilfeleistung
id00019;2016-04;2016-05;Sozialhilfeleistung
id03904;2018-06;2019-03;Sozialhilfeleistung
id03904;2019-03;2019-06;Sozialhilfeleistung
id01505;2016-07;2016-08;Sozialhilfeleistung
id02256;2018-03;2019-01;Sozialhilfeleistung
id03755;2016-05;2017-03;Sozialhilfeleistung
id01278;2016-12;2017-02;Sozialhilfeleistung
id01278;2017-03;2017-12;Sozialhilfeleistung
id04664;2016-04;2016-07;Sozialhilfeleistung
id01559;2016-07;2017-03;Sozialhilfeleistung
id02072;2016-05;2016-07;Sozialhilfeleistung
id02072;2016-08;2016-09;Sozialhilfeleistung
id03452;2016-04;2017-01;Sozialhilfeleistung
id02006;2016-08;2017-05;Sozialhilfeleistung
id04314;2021-02;2021-12;Sozialhilfeleistung
id03325;2016-05;2016-12;Sozialhilfeleistung
id03643;2017-04;2017-12;Sozialhilfeleistung
id04685;2016-05;2016-08;Sozialhilfeleistung
id03614;2016-07;2016-08;Sozialhilfeleistung
id01442;2019-02;2019-06;Sozialhilfeleistung
id01442;2019-07;2019-08;Sozialhilfeleistung
id02148;2016-04;2016-10;Sozialhilfeleistung
id03653;2016-09;2018-09;Sozialhilfeleistung
id03653;2019-01;2021-12;Sozialhilfeleistung
id03653;2022-01;;Sozialhilfeleistung
id00065;2017-04;2017-11;Sozialhilfeleistung
id03860;2016-08;2017-07;Sozialhilfeleistung
id01489;2016-06;2016-08;Sozialhilfeleistung
id01489;2016-08;2017-02;Sozialhilfeleistung
id01489;2017-03;2019-06;Sozialhilfeleistung
id01489;2022-01;;Sozialhilfeleistung
id00594;2016-07;2020-04;Sozialhilfeleistung
id02301;2016-10;2017-04;Sozialhilfeleistung
id02301;2017-04;2018-07;Sozialhilfeleistung
id00092;2017-01;2017-11;Sozialhilfeleistung
id02518;2017-04;2018-08;Sozialhilfeleistung
id01164;2022-01;;Sozialhilfeleistung
id02315;2016-05;2016-12;Sozialhilfeleistung
id02942;2016-07;2016-12;Sozialhilfeleistung
id03327;2016-05;2016-09;Sozialhilfeleistung
id03327;2016-09;2017-01;Sozialhilfeleistung
id02090;2016-07;2016-09;Sozialhilfeleistung
id04069;2020-05;2020-12;Sozialhilfeleistung
id02735;2018-01;2018-05;Sozialhilfeleistung
id02735;2018-05;2019-06;Sozialhilfeleistung
id02735;2020-04;2021-12;Sozialhilfeleistung
id02735;2022-01;;Sozialhilfeleistung
id00729;2016-06;2016-09;Sozialhilfeleistung
id03199;2016-06;2017-02;Sozialhilfeleistung
id03199;2017-02;2018-02;Sozialhilfeleistung
id02216;2016-10;2018-06;Sozialhilfeleistung
id02257;2016-08;2018-03;Sozialhilfeleistung
id02257;2019-10;2020-02;Sozialhilfeleistung
id02257;2021-03;2021-11;Sozialhilfeleistung
id02257;2022-01;;Sozialhilfeleistung
id02455;2018-10;2021-12;Sozialhilfeleistung
id03712;2016-07;2016-08;Sozialhilfeleistung
id03712;2016-09;2017-02;Sozialhilfeleistung
id03712;2017-05;2018-01;Sozialhilfeleistung
id01364;2017-12;2018-04;Sozialhilfeleistung
id01364;2018-05;2019-06;Sozialhilfeleistung
id03561;2017-01;2019-03;Sozialhilfeleistung
id03561;2019-03;2019-06;Sozialhilfeleistung
id03561;2021-03;2021-09;Sozialhilfeleistung
id01063;2018-11;2019-08;Sozialhilfeleistung
id03485;2022-01;;Sozialhilfeleistung
id01177;2016-06;2017-02;Sozialhilfeleistung
id01177;2019-07;2020-03;Sozialhilfeleistung
id01585;2016-08;2017-03;Sozialhilfeleistung
id02183;2016-12;2018-04;Sozialhilfeleistung
id02183;2018-05;2018-08;Sozialhilfeleistung
id02183;2018-09;2018-12;Sozialhilfeleistung
id00956;2019-01;2019-12;Sozialhilfeleistung
id02394;2016-07;2017-03;Sozialhilfeleistung
id01661;2016-08;2017-04;Sozialhilfeleistung
id03150;2018-01;2018-01;Sozialhilfeleistung
id04763;2021-08;2021-12;Sozialhilfeleistung
id04763;2022-01;;Sozialhilfeleistung
id00769;2017-05;2017-08;Sozialhilfeleistung
id04247;2018-03;2018-06;Sozialhilfeleistung
id04247;2018-06;2021-04;Sozialhilfeleistung
id00216;2018-02;2019-03;Sozialhilfeleistung
id04109;2016-08;2017-02;Sozialhilfeleistung
id03424;2018-11;2019-03;Sozialhilfeleistung
id04699;2016-08;2018-03;Sozialhilfeleistung
id02624;2016-07;2016-11;Sozialhilfeleistung
id03821;2022-01;;Sozialhilfeleistung
id01815;2016-08;2017-03;Sozialhilfeleistung
id04688;2016-07;2017-03;Sozialhilfeleistung
id00906;2019-10;2020-03;Sozialhilfeleistung
id00536;2016-06;2017-02;Sozialhilfeleistung
id02069;2019-01;2019-06;Sozialhilfeleistung
id02557;2016-08;2016-11;Sozialhilfeleistung
id02557;2017-09;2017-12;Sozialhilfeleistung
id00846;2017-01;2019-06;Sozialhilfeleistung
id00846;2019-07;2020-02;Sozialhilfeleistung
id00846;2020-02;2021-03;Sozialhilfeleistung
id00846;2022-01;;Sozialhilfeleistung
id02743;2016-09;2016-09;Sozialhilfeleistung
id02743;2016-09;2016-11;Sozialhilfeleistung
id00608;2017-10;2017-12;Sozialhilfeleistung
id00608;2018-01;2018-01;Sozialhilfeleistung
id00608;2018-03;2019-03;Sozialhilfeleistung
id00200;2016-08;2016-11;Sozialhilfeleistung
id04084;2016-07;2017-01;Sozialhilfeleistung
id01006;2019-03;2019-06;Sozialhilfeleistung
id02846;2017-04;2017-09;Sozialhilfeleistung
id00211;2016-11;2018-11;Sozialhilfeleistung
id04808;2016-08;2016-11;Sozialhilfeleistung
id04808;2022-01;;Sozialhilfeleistung
id02954;2016-08;2017-01;Sozialhilfeleistung
id00611;2016-08;2017-03;Sozialhilfeleistung
id04298;2016-11;2019-06;Sozialhilfeleistung
id04470;2016-09;2016-09;Sozialhilfeleistung
id04470;2017-01;2017-12;Sozialhilfeleistung
id02325;2016-10;2016-10;Sozialhilfeleistung
id00270;2017-06;2017-12;Sozialhilfeleistung
id00270;2018-05;2019-06;Sozialhilfeleistung
id00127;2018-01;2018-10;Sozialhilfeleistung
id00681;2016-09;2017-04;Sozialhilfeleistung
id00681;2017-04;2018-04;Sozialhilfeleistung
id04568;2022-01;2022-02;Sozialhilfeleistung
id01257;2016-12;2018-12;Sozialhilfeleistung
id01227;2016-10;2017-07;Sozialhilfeleistung
id02022;2022-01;;Sozialhilfeleistung
id04012;2016-10;2017-04;Sozialhilfeleistung
id02519;2017-10;2017-12;Sozialhilfeleistung
id02519;2018-07;2021-08;Sozialhilfeleistung
id04279;2016-10;2016-11;Sozialhilfeleistung
id01385;2017-02;2017-05;Sozialhilfeleistung
id01385;2017-06;2017-06;Sozialhilfeleistung
id01385;2017-07;2018-01;Sozialhilfeleistung
id03339;2022-01;;Sozialhilfeleistung
id02777;2019-07;2019-11;Sozialhilfeleistung
id01691;2021-07;2021-12;Sozialhilfeleistung
id00441;2020-03;2021-12;Sozialhilfeleistung
id04463;2017-05;2017-08;Sozialhilfeleistung
id04463;2017-08;2018-04;Sozialhilfeleistung
id00798;2016-10;2016-12;Sozialhilfeleistung
id04034;2019-08;2020-05;Sozialhilfeleistung
id02689;2022-01;;Rückerstattung
id01003;2018-09;2019-01;Sozialhilfeleistung
id01003;2021-09;2021-12;Sozialhilfeleistung
id00965;2022-01;;Sozialhilfeleistung
id03898;2018-09;2019-06;Sozialhilfeleistung
id02991;2016-11;2017-01;Sozialhilfeleistung
id03896;2016-10;2017-02;Sozialhilfeleistung
id00760;2018-01;2019-03;Sozialhilfeleistung
id01261;2017-01;2017-04;Sozialhilfeleistung
id03320;2017-02;2017-08;Sozialhilfeleistung
id02167;2018-01;2018-10;Sozialhilfeleistung
id03165;2016-10;2017-02;Sozialhilfeleistung
id03165;2018-05;2019-06;Sozialhilfeleistung
id03165;2019-09;2021-12;Sozialhilfeleistung
id00861;2018-01;2018-04;Sozialhilfeleistung
id02104;2018-10;2019-04;Sozialhilfeleistung
id02104;2019-04;2021-12;Sozialhilfeleistung
id00462;2017-03;2017-09;Sozialhilfeleistung
id00462;2017-10;2018-05;Sozialhilfeleistung
id02910;2020-07;2021-02;Sozialhilfeleistung
id00647;2016-10;2017-02;Sozialhilfeleistung
id03061;2017-02;2017-04;Sozialhilfeleistung
id03061;2019-07;2020-02;Sozialhilfeleistung
id00434;2017-07;2018-05;Sozialhilfeleistung
id01215;2020-01;2021-12;Sozialhilfeleistung
id02021;2017-02;2018-06;Sozialhilfeleistung
id02021;2022-01;;Sozialhilfeleistung
id01882;2017-02;2017-10;Sozialhilfeleistung
id02913;2020-12;2021-06;Sozialhilfeleistung
id00612;2016-11;2017-02;Sozialhilfeleistung
id00612;2017-02;2018-02;Sozialhilfeleistung
id02969;2019-07;2021-12;Sozialhilfeleistung
id02998;2017-03;2019-06;Sozialhilfeleistung
id02998;2022-01;;Sozialhilfeleistung
id02279;2018-08;2019-03;Sozialhilfeleistung
id03606;2016-12;2017-03;Sozialhilfeleistung
id04747;2018-07;2018-11;Sozialhilfeleistung
id03476;2016-09;2017-10;Sozialhilfeleistung
id04820;2017-06;2018-01;Sozialhilfeleistung
id02186;2016-11;2017-08;Sozialhilfeleistung
id00714;2019-07;2020-01;Sozialhilfeleistung
id00863;2017-11;2018-07;Sozialhilfeleistung
id00863;2018-07;2021-08;Sozialhilfeleistung
id00863;2022-01;;Sozialhilfeleistung
id01813;2017-02;2017-09;Sozialhilfeleistung
id02651;2017-05;2019-07;Sozialhilfeleistung
id03498;2017-07;2017-12;Sozialhilfeleistung
id02927;2017-03;2018-10;Sozialhilfeleistung
id02927;2019-12;2020-05;Sozialhilfeleistung
id02927;2022-02;;Sozialhilfeleistung
id04435;2018-03;2018-04;Sozialhilfeleistung
id04435;2018-05;2018-07;Sozialhilfeleistung
id04435;2018-07;2019-06;Sozialhilfeleistung
id01649;2017-01;2017-02;Sozialhilfeleistung
id03189;2022-01;;Sozialhilfeleistung
id00232;2017-04;2019-06;Sozialhilfeleistung
id01746;2016-12;2017-08;Sozialhilfeleistung
id02850;2021-10;2021-12;Sozialhilfeleistung
id02850;2022-01;;Sozialhilfeleistung
id00369;2017-01;2019-02;Sozialhilfeleistung
id01234;2016-12;2017-02;Sozialhilfeleistung
id01415;2021-01;2021-12;Sozialhilfeleistung
id00002;2017-01;2017-09;Sozialhilfeleistung
id02044;2017-03;2017-06;Sozialhilfeleistung
id04835;2022-01;;Sozialhilfeleistung
id00435;2017-01;2017-05;Sozialhilfeleistung
id00435;2019-01;2019-04;Sozialhilfeleistung
id04901;2017-01;2017-03;Sozialhilfeleistung
id03457;2022-01;2022-01;Sozialhilfeleistung
id01033;2022-01;2022-04;Sozialhilfeleistung
id01696;2017-04;2019-06;Sozialhilfeleistung
id02982;2018-04;2018-12;Sozialhilfeleistung
id02014;2017-02;2017-04;Sozialhilfeleistung
id02014;2017-04;2019-04;Sozialhilfeleistung
id04258;2017-03;2017-11;Sozialhilfeleistung
id03743;2017-01;2017-11;Sozialhilfeleistung
id02515;2018-01;2018-05;Sozialhilfeleistung
id03239;2020-11;2021-12;Sozialhilfeleistung
id00472;2017-05;2017-09;Sozialhilfeleistung
id00472;2018-04;2019-06;Sozialhilfeleistung
id02157;2017-05;2017-11;Sozialhilfeleistung
id02157;2017-12;2018-10;Sozialhilfeleistung
id03982;2017-03;2017-05;Sozialhilfeleistung
